72.00,0.49,326
72.00,0.49,330
72.00,0.49,340
72.00,0.49,345
72.00,0.49,346
72.00,0.49,350
72.00,0.49,350
72.00,0.49,342
72.00,0.49,343
72.00,0.49,347
72.00,0.49,344
72.00,0.49,346
72.00,0.49,349
72.00,0.49,354
72.00,0.49,359
72.00,0.49,361
72.00,0.49,361
72.00,0.49,360
72.00,0.49,357
72.00,0.49,355
72.00,0.49,360
72.00,0.49,363
72.00,0.49,355
72.00,0.49,349
72.00,0.49,349
72.00,0.49,349
72.00,0.49,347
72.00,0.49,341
72.00,0.49,335
72.00,0.49,339
72.00,0.49,331
72.00,0.49,326
72.00,0.49,323
72.00,0.49,318
72.00,0.49,313
72.00,0.49,307
72.00,0.49,307
72.00,0.49,308
72.00,0.49,306
72.00,0.49,304
72.00,0.49,299
72.00,0.49,301
72.00,0.49,303
72.00,0.49,301
72.00,0.49,304
72.00,0.49,299
72.00,0.49,301
72.00,0.49,303
72.00,0.49,307
72.00,0.49,307
72.00,0.49,302
72.00,0.49,298
72.00,0.49,299
72.00,0.49,298
72.00,0.49,300
