72.00,1.11,26
72.00,1.11,13
72.00,1.11,1
72.00,1.11,-9
72.00,1.11,-9
72.00,1.11,4
72.00,1.11,23
72.00,1.11,42
72.00,1.10,61
72.00,1.10,80
72.00,1.10,93
72.00,1.10,97
72.00,1.10,93
72.00,1.10,86
72.00,1.10,81
72.00,1.10,91
72.00,1.10,132
72.00,1.10,190
72.00,1.10,222
72.00,1.10,185
72.00,1.10,84
72.00,1.10,-38
72.00,1.10,-145
72.00,1.10,-216
72.00,1.10,-240
72.00,1.10,-214
72.00,1.10,-146
72.00,1.10,-53
72.00,1.10,48
72.00,1.07,139
72.00,1.07,209
72.00,1.07,251
72.00,1.07,260
72.00,1.07,237
72.00,1.07,194
72.00,1.07,139
72.00,1.07,79
72.00,1.07,21
72.00,1.07,-24
72.00,1.07,-51
72.00,1.07,-59
72.00,1.07,-52
72.00,1.07,-32
72.00,1.07,-2
